;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Data Logged, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Node Name, Address, Scan Class,  System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
F,CXJ\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXJ\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXJ\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXK,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXK\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXK\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXK\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXK\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXK\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXK\SW_CR14_15,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXL,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXL\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXL\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXL\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXL\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXL\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXP,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXP\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXP\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXP\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXP\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXW,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXW\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXW\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXW\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXW\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CXW\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZA,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZA\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZA\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZA\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZA\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZB,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZB\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZB\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZB\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZC,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZC\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZC\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZC\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZC\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZC\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZD,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZD\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZD\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZD\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZD\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZD\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZD\D06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZD\D07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,CZD\D08,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,E30,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,ETS,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,F,D,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,FIRE,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,FIV,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,GLOBAL,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,HMC,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,HSS_PLC5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,HSSVENT,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,HSSVENT\INTERNAL,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10\AV11,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10\AV12,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10\KV11,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10\KV12,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10\KV13,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10\KV16,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10\KV17,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10\KV18,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10\MV11,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10\MV12,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K10_PLC5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K20,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K20\KV21,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K20\KV22,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K20\KV23,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K20\KV24,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K20\KV25,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K20\KV26,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K20_PLC5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K23,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K23_PLC5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K30,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,K30_PLC5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D08,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D09,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D10,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D11,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\D12,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KMA\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KOW,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KOW\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KOW\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KOW\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KOW\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KOW\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KOW\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KPS,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KPS\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KPS\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KPS\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KPS\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KPS\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\D06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\D07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\D08,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\H31,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTE\H32,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTS,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTS\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTS\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTS\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTS\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTS\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTT,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTT\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTT\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTT\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTT\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTT\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTT\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KTT\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KWS,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KWS\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KWS\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KWS\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KWS\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KWS\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KWS\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KWS\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KWS\H11,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KWS\H12,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KWS\H13,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KXA,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KXA\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KXA\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KXA\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KXA\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KXB,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KXB\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KXB\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KXB\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KXB\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYB,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYB\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYB\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYB\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYB\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYC,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYC\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYC\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYC\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYC\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYD,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYD\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYD\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYD\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYF,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYF\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYF\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYF\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYF\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYG,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYG\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYG\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYG\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,KYG\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L06_TCH,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L10_PLC5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L10_TCR,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L14_TCH,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L16_PLC5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L16_TCH,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L16_TCR,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L18_TCH,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L20,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L20_DGAR,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L20_PGAR,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L20_PLC5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L20_TCR,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L20A_TCR,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L21_PLC5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L30_PLC5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L30_PS,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,L30_TCR,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\D06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\D07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\D08,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\D09,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\D10,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\H03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LAA\H04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCC,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCC\H11,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCC\H12,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\D06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\D07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\D08,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\D09,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LCV\S289,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDC,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDC\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDC\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDC\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDC\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDC\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDC\D06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDC\D07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDC\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDC\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDC\S289,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDS,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LDS\K01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LEC,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LEC\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LEC\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LEC\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LEC\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LEC\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LEC\D06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LEC\D07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LEC\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LEC\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LEC\S289,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\D06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\D07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\H11,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\H12,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LED\S289,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\D06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\D07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\D08,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\D09,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LMB\S289,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LOD,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LOD\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LOD\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LOD\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LOD\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LOD\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LOD\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LOD\S289,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LRT,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LRT\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LRT\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LRT\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LRT\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LRT\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LRT\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LRT\S289,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\D06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\D07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\D08,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\D09,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\H03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\H04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LSR\S289,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LWD,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LWD\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LWD\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LWD\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LWD\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LWD\D05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LWD\D06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LWD\D07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LWD\H01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LWD\H02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LWD\S289,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LXA,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LXA\D01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LXA\D02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LXA\D03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,LXA\D04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M10,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M10\TBT,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M10_PLC5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\BV01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\BV02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\KTE_ALARM,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\MV13,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\MV14,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD01,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD02,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD03,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD04,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD05,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD06,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD07,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD08,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD09,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD10,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD11,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD12,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,M12\TBT\DAMPERS\BD13,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
